Order Date,Order ID,Customer ID,Segment,City,Region,Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Cost,Profit
2025-01-22,ORD-20250122-8142,C-18815,Corporate,Phoenix,East,Office Supplies,Paper,1,28.57,0.0,28.57,14.35,14.22
2025-01-22,ORD-20250122-3545,C-38249,Consumer,Phoenix,North,Office Supplies,Binders,2,61.35,0.3,85.89,46.08,39.81
2025-01-22,ORD-20250122-3377,C-23865,Consumer,Phoenix,West,Electronics,Accessories,1,48.78,0.0,48.78,32.57,16.21
2025-01-22,ORD-20250122-9753,C-70995,Consumer,Chicago,West,Office Supplies,Paper,2,50.96,0.3,71.34,56.11,15.23
2025-01-22,ORD-20250122-8480,C-99610,Consumer,Chicago,West,Office Supplies,Paper,1,45.36,0.2,36.29,25.91,10.38
2025-01-22,ORD-20250122-3050,C-90566,Corporate,Los Angeles,South,Furniture,Chairs,2,43.91,0.0,87.82,61.99,25.83
2025-01-22,ORD-20250122-3753,C-37030,Corporate,New York,North,Furniture,Tables,3,40.14,0.2,96.34,53.98,42.36
2025-01-22,ORD-20250122-8551,C-65931,Consumer,Los Angeles,East,Office Supplies,Paper,3,63.57,0.2,152.57,107.24,45.33
2025-01-22,ORD-20250122-6646,C-26716,Corporate,Chicago,East,Office Supplies,Paper,2,61.17,0.0,122.34,92.78,29.56
2025-01-22,ORD-20250122-8164,C-22535,Consumer,Chicago,West,Office Supplies,Binders,1,72.52,0.2,58.02,31.96,26.06
2025-01-22,ORD-20250122-5126,C-40706,Home Office,Chicago,South,Furniture,Chairs,4,72.57,0.0,290.28,170.16,120.12
2025-01-22,ORD-20250122-1384,C-93191,Corporate,Phoenix,South,Electronics,Laptops,4,52.2,0.3,146.16,91.31,54.85
2025-01-22,ORD-20250122-8224,C-43154,Home Office,Phoenix,East,Furniture,Tables,2,23.59,0.1,42.46,25.11,17.35
2025-01-22,ORD-20250122-3333,C-26658,Consumer,Chicago,North,Office Supplies,Binders,2,28.91,0.0,57.82,30.74,27.08
2025-01-22,ORD-20250122-6340,C-54622,Consumer,New York,West,Furniture,Tables,3,36.31,0.0,108.93,79.61,29.32
2025-01-22,ORD-20250122-4407,C-64804,Corporate,Phoenix,East,Office Supplies,Binders,4,62.97,0.2,201.5,120.29,81.21
2025-01-22,ORD-20250122-8025,C-21374,Corporate,Los Angeles,South,Office Supplies,Binders,2,100.05,0.0,200.1,113.77,86.33
2025-01-22,ORD-20250122-6561,C-21438,Home Office,New York,South,Office Supplies,Writing,4,29.65,0.0,118.6,68.68,49.92
2025-01-22,ORD-20250122-7945,C-65257,Home Office,Houston,East,Furniture,Chairs,2,5.0,0.3,7.0,5.48,1.52
2025-01-22,ORD-20250122-7007,C-89545,Consumer,Los Angeles,West,Electronics,Accessories,4,17.72,0.0,70.88,53.88,17.0
2025-01-22,ORD-20250122-4506,C-99613,Corporate,Phoenix,West,Furniture,Storage,2,56.14,0.0,112.28,57.27,55.01
2025-01-22,ORD-20250122-5127,C-17204,Consumer,New York,South,Office Supplies,Binders,2,7.65,0.3,10.71,5.95,4.76
2025-01-22,ORD-20250122-4569,C-99676,Home Office,New York,East,Electronics,Accessories,3,90.85,0.3,190.78,105.87,84.91
2025-01-22,ORD-20250122-8956,C-11410,Consumer,Houston,South,Office Supplies,Writing,3,5.0,0.0,15.0,7.86,7.14
2025-01-22,ORD-20250122-7510,C-72244,Home Office,Phoenix,West,Furniture,Tables,1,87.11,0.3,60.98,47.54,13.44
2025-01-22,ORD-20250122-9326,C-75610,Home Office,Houston,West,Office Supplies,Writing,1,56.5,0.1,50.85,30.76,20.09
2025-01-22,ORD-20250122-6824,C-88855,Corporate,Chicago,West,Office Supplies,Writing,3,60.62,0.3,127.3,66.96,60.34
2025-01-22,ORD-20250122-7827,C-93704,Consumer,Phoenix,North,Office Supplies,Writing,4,36.0,0.0,144.0,106.56,37.44
2025-01-22,ORD-20250122-6805,C-74641,Home Office,Phoenix,North,Electronics,Accessories,4,40.71,0.0,162.84,127.74,35.1
2025-01-22,ORD-20250122-7516,C-29149,Home Office,New York,West,Office Supplies,Binders,5,37.19,0.3,130.16,85.59,44.57
2025-01-22,ORD-20250122-1342,C-28325,Corporate,Chicago,South,Electronics,Laptops,3,56.68,0.0,170.04,129.82,40.22
2025-01-22,ORD-20250122-2536,C-39223,Consumer,Los Angeles,North,Furniture,Chairs,2,5.0,0.1,9.0,6.78,2.22
2025-01-22,ORD-20250122-6526,C-92633,Home Office,Phoenix,South,Office Supplies,Binders,2,69.13,0.0,138.26,98.66,39.6
2025-01-22,ORD-20250122-7841,C-87409,Corporate,Houston,North,Electronics,Accessories,3,5.0,0.3,10.5,5.77,4.73
2025-01-22,ORD-20250122-1880,C-84422,Home Office,Houston,East,Furniture,Chairs,4,41.64,0.2,133.25,69.42,63.83
2025-01-22,ORD-20250122-7736,C-92709,Consumer,Chicago,West,Furniture,Chairs,5,31.61,0.0,158.05,94.92,63.13
2025-01-22,ORD-20250122-7619,C-77123,Consumer,Los Angeles,North,Furniture,Storage,3,48.98,0.0,146.94,114.66,32.28
2025-01-22,ORD-20250122-5983,C-53485,Consumer,Phoenix,East,Electronics,Phones,4,9.83,0.0,39.32,25.79,13.53
2025-01-22,ORD-20250122-1697,C-63012,Consumer,Chicago,East,Electronics,Phones,2,117.5,0.2,188.0,95.81,92.19
2025-01-22,ORD-20250122-4003,C-48319,Consumer,Houston,South,Furniture,Storage,3,66.57,0.0,199.71,118.51,81.2
2025-01-22,ORD-20250122-3030,C-96418,Consumer,Chicago,West,Furniture,Chairs,3,6.33,0.2,15.19,10.35,4.84
2025-01-22,ORD-20250122-3311,C-27482,Consumer,New York,South,Electronics,Phones,1,50.92,0.1,45.83,30.37,15.46
2025-01-22,ORD-20250122-6581,C-20509,Consumer,Los Angeles,North,Furniture,Tables,2,21.16,0.3,29.62,18.56,11.06
2025-01-22,ORD-20250122-3355,C-20524,Home Office,Phoenix,East,Office Supplies,Paper,4,6.63,0.3,18.56,11.45,7.11
2025-01-22,ORD-20250122-7877,C-16752,Corporate,Houston,East,Electronics,Accessories,2,67.96,0.1,122.33,74.04,48.29
2025-01-22,ORD-20250122-6184,C-58763,Consumer,Houston,West,Office Supplies,Binders,4,5.0,0.0,20.0,12.65,7.35
2025-01-22,ORD-20250122-8577,C-95948,Consumer,Phoenix,North,Office Supplies,Binders,3,79.42,0.3,166.78,131.79,34.99
2025-01-22,ORD-20250122-2415,C-10189,Home Office,Los Angeles,West,Furniture,Storage,1,55.04,0.2,44.03,30.43,13.6
2025-01-23,ORD-20250123-8185,C-48039,Corporate,Los Angeles,West,Electronics,Accessories,2,64.92,0.3,90.89,72.45,18.44
2025-01-23,ORD-20250123-1001,C-47596,Home Office,Houston,North,Electronics,Accessories,1,50.68,0.0,50.68,31.73,18.95
2025-01-23,ORD-20250123-6578,C-49849,Consumer,Phoenix,East,Office Supplies,Writing,1,8.71,0.2,6.97,4.62,2.35
2025-01-23,ORD-20250123-9375,C-86193,Home Office,Los Angeles,West,Office Supplies,Binders,2,12.47,0.0,24.94,14.04,10.9
2025-01-23,ORD-20250123-3733,C-58779,Home Office,Houston,West,Office Supplies,Binders,1,56.59,0.0,56.59,36.28,20.31
2025-01-23,ORD-20250123-9704,C-86020,Corporate,Los Angeles,East,Furniture,Tables,2,5.0,0.1,9.0,5.08,3.92
2025-01-23,ORD-20250123-5270,C-55352,Consumer,Houston,West,Furniture,Chairs,3,43.55,0.0,130.65,71.21,59.44
2025-01-23,ORD-20250123-7072,C-58949,Consumer,New York,North,Furniture,Chairs,3,71.4,0.0,214.2,151.58,62.62
2025-01-23,ORD-20250123-5607,C-29751,Home Office,Houston,East,Furniture,Storage,2,35.68,0.1,64.22,46.95,17.27
2025-01-23,ORD-20250123-7912,C-29951,Corporate,Phoenix,South,Electronics,Accessories,1,51.44,0.0,51.44,40.84,10.6
2025-01-23,ORD-20250123-1973,C-66174,Consumer,Chicago,West,Electronics,Phones,3,67.18,0.3,141.08,99.19,41.89
2025-01-23,ORD-20250123-2854,C-42061,Consumer,Los Angeles,West,Office Supplies,Writing,1,22.5,0.3,15.75,10.14,5.61
2025-01-23,ORD-20250123-4327,C-37558,Home Office,Phoenix,South,Office Supplies,Paper,3,75.62,0.2,181.49,120.9,60.59
2025-01-23,ORD-20250123-7529,C-23434,Consumer,Houston,South,Furniture,Storage,3,45.68,0.2,109.63,86.61,23.02
2025-01-23,ORD-20250123-6711,C-92812,Consumer,Phoenix,South,Office Supplies,Paper,2,75.23,0.3,105.32,79.01,26.31
2025-01-23,ORD-20250123-4860,C-78520,Consumer,New York,West,Office Supplies,Binders,2,26.52,0.0,53.04,35.75,17.29
2025-01-23,ORD-20250123-7175,C-90845,Consumer,Chicago,East,Office Supplies,Binders,1,5.0,0.1,4.5,2.49,2.01
2025-01-23,ORD-20250123-1942,C-21557,Home Office,New York,West,Furniture,Chairs,3,80.39,0.2,192.94,107.18,85.76
2025-01-23,ORD-20250123-8364,C-68083,Home Office,Los Angeles,West,Furniture,Tables,4,44.58,0.3,124.82,94.37,30.45
2025-01-23,ORD-20250123-8899,C-66387,Home Office,Phoenix,North,Office Supplies,Paper,4,60.22,0.2,192.7,111.66,81.04
2025-01-23,ORD-20250123-4730,C-43592,Consumer,Los Angeles,South,Electronics,Laptops,2,31.03,0.2,49.65,27.18,22.47
2025-01-23,ORD-20250123-7355,C-75286,Consumer,Los Angeles,North,Electronics,Accessories,3,70.22,0.3,147.46,104.38,43.08
2025-01-23,ORD-20250123-7382,C-63589,Home Office,Houston,East,Electronics,Accessories,2,83.73,0.3,117.22,77.48,39.74
2025-01-23,ORD-20250123-2328,C-33918,Corporate,Chicago,South,Electronics,Accessories,3,52.48,0.1,141.7,112.16,29.54
2025-01-23,ORD-20250123-8653,C-78602,Home Office,Chicago,West,Electronics,Accessories,2,84.72,0.2,135.55,94.64,40.91
2025-01-23,ORD-20250123-1565,C-56518,Home Office,Phoenix,North,Furniture,Chairs,4,33.05,0.0,132.2,86.25,45.95
2025-01-23,ORD-20250123-1135,C-45093,Home Office,Chicago,North,Office Supplies,Writing,3,36.24,0.3,76.1,41.73,34.37
2025-01-23,ORD-20250123-1268,C-55185,Home Office,Phoenix,East,Electronics,Laptops,4,55.3,0.2,176.96,128.17,48.79
2025-01-23,ORD-20250123-8991,C-91084,Corporate,Phoenix,East,Furniture,Chairs,3,43.37,0.2,104.09,78.3,25.79
2025-01-23,ORD-20250123-7418,C-69837,Corporate,Los Angeles,North,Office Supplies,Paper,1,50.19,0.3,35.13,24.27,10.86
2025-01-23,ORD-20250123-3449,C-52434,Corporate,Los Angeles,South,Electronics,Accessories,2,101.03,0.0,202.06,146.87,55.19
2025-01-23,ORD-20250123-4882,C-72423,Corporate,Houston,North,Electronics,Phones,4,51.94,0.1,186.98,135.12,51.86
2025-01-23,ORD-20250123-8706,C-56969,Consumer,Los Angeles,West,Office Supplies,Writing,3,19.89,0.1,53.7,28.59,25.11
2025-01-24,ORD-20250124-7182,C-10838,Home Office,New York,North,Electronics,Laptops,3,43.95,0.0,131.85,85.62,46.23
2025-01-24,ORD-20250124-1414,C-55402,Home Office,Phoenix,West,Office Supplies,Writing,3,61.25,0.3,128.62,98.44,30.18
2025-01-24,ORD-20250124-4588,C-33789,Corporate,Los Angeles,South,Electronics,Laptops,1,104.48,0.1,94.03,52.17,41.86
2025-01-24,ORD-20250124-2571,C-84948,Home Office,Phoenix,East,Office Supplies,Writing,2,89.75,0.0,179.5,123.24,56.26
2025-01-24,ORD-20250124-7121,C-20372,Home Office,Chicago,North,Furniture,Tables,2,39.97,0.0,79.94,45.69,34.25
2025-01-24,ORD-20250124-8109,C-18541,Corporate,New York,East,Office Supplies,Paper,4,53.41,0.2,170.91,116.1,54.81
2025-01-24,ORD-20250124-8067,C-48177,Home Office,New York,South,Furniture,Chairs,3,5.7,0.3,11.97,9.04,2.93
2025-01-24,ORD-20250124-9232,C-40041,Consumer,Phoenix,North,Electronics,Laptops,4,45.58,0.3,127.62,94.24,33.38
2025-01-24,ORD-20250124-3380,C-86072,Consumer,Phoenix,North,Furniture,Tables,1,35.3,0.3,24.71,16.68,8.03
2025-01-24,ORD-20250124-7496,C-57266,Consumer,Los Angeles,South,Office Supplies,Writing,4,51.68,0.3,144.7,84.8,59.9
2025-01-24,ORD-20250124-2224,C-84836,Corporate,New York,East,Electronics,Laptops,3,25.9,0.0,77.7,56.19,21.51
2025-01-24,ORD-20250124-3453,C-52722,Home Office,Chicago,West,Electronics,Laptops,2,26.83,0.3,37.56,25.17,12.39
2025-01-24,ORD-20250124-2113,C-50350,Home Office,Houston,East,Furniture,Chairs,3,27.7,0.2,66.48,40.28,26.2
2025-01-24,ORD-20250124-2136,C-79401,Consumer,Houston,South,Furniture,Storage,2,27.7,0.3,38.78,24.71,14.07
2025-01-24,ORD-20250124-1605,C-61445,Consumer,New York,East,Furniture,Tables,3,98.78,0.0,296.34,222.29,74.05
2025-01-24,ORD-20250124-6058,C-98183,Consumer,Los Angeles,East,Office Supplies,Binders,1,87.99,0.0,87.99,66.17,21.82
2025-01-24,ORD-20250124-6480,C-57196,Home Office,New York,North,Furniture,Tables,2,67.18,0.0,134.36,101.3,33.06
2025-01-24,ORD-20250124-6716,C-85299,Home Office,Los Angeles,North,Office Supplies,Binders,2,69.85,0.1,125.73,81.15,44.58
2025-01-24,ORD-20250124-8803,C-84311,Home Office,Phoenix,South,Office Supplies,Paper,2,68.38,0.2,109.41,59.69,49.72
2025-01-24,ORD-20250124-1682,C-60804,Consumer,New York,South,Furniture,Chairs,2,9.95,0.3,13.93,10.02,3.91
2025-01-24,ORD-20250124-3043,C-50433,Corporate,Los Angeles,North,Electronics,Laptops,3,38.96,0.0,116.88,90.32,26.56
2025-01-24,ORD-20250124-5115,C-94939,Consumer,Houston,South,Electronics,Phones,4,65.91,0.0,263.64,142.16,121.48
2025-01-24,ORD-20250124-3189,C-42679,Consumer,New York,South,Furniture,Tables,5,47.1,0.0,235.5,173.05,62.45
2025-01-24,ORD-20250124-9802,C-11712,Corporate,Los Angeles,South,Electronics,Laptops,3,47.42,0.3,99.58,77.32,22.26
2025-01-24,ORD-20250124-6057,C-57762,Home Office,Houston,West,Electronics,Phones,3,29.7,0.1,80.19,55.32,24.87
2025-01-24,ORD-20250124-6241,C-15339,Corporate,New York,West,Office Supplies,Binders,3,43.43,0.1,117.26,91.0,26.26
2025-01-24,ORD-20250124-1812,C-52942,Home Office,Houston,East,Office Supplies,Writing,1,91.75,0.0,91.75,60.86,30.89
2025-01-24,ORD-20250124-7102,C-23963,Corporate,Phoenix,North,Electronics,Laptops,3,80.79,0.1,218.13,138.78,79.35
2025-01-24,ORD-20250124-1808,C-79534,Home Office,Phoenix,West,Furniture,Storage,3,16.97,0.0,50.91,37.66,13.25
2025-01-24,ORD-20250124-2875,C-88200,Consumer,Phoenix,East,Office Supplies,Writing,3,44.47,0.2,106.73,56.33,50.4
2025-01-24,ORD-20250124-6588,C-64398,Consumer,Los Angeles,East,Electronics,Laptops,4,61.13,0.2,195.62,151.73,43.89
2025-01-24,ORD-20250124-7480,C-40794,Home Office,Houston,West,Furniture,Storage,1,87.56,0.1,78.8,55.17,23.63
2025-01-24,ORD-20250124-4601,C-15970,Corporate,Los Angeles,West,Furniture,Tables,2,76.74,0.1,138.13,94.69,43.44
2025-01-24,ORD-20250124-4745,C-59964,Consumer,Houston,East,Furniture,Chairs,4,30.19,0.2,96.61,53.55,43.06
2025-01-24,ORD-20250124-5413,C-30993,Consumer,Phoenix,East,Office Supplies,Writing,2,45.87,0.1,82.57,50.82,31.75
2025-01-24,ORD-20250124-9466,C-36314,Home Office,New York,South,Furniture,Chairs,1,101.09,0.1,90.98,66.01,24.97
2025-01-24,ORD-20250124-6910,C-24322,Consumer,Houston,North,Office Supplies,Paper,2,35.13,0.2,56.21,30.02,26.19
2025-01-24,ORD-20250124-1078,C-85712,Corporate,Los Angeles,South,Furniture,Storage,2,53.31,0.2,85.3,67.68,17.62
2025-01-24,ORD-20250124-8300,C-59841,Consumer,New York,South,Office Supplies,Paper,3,5.0,0.0,15.0,9.67,5.33
2025-01-24,ORD-20250124-7673,C-45830,Home Office,Los Angeles,South,Electronics,Laptops,1,39.38,0.3,27.57,21.97,5.6
2025-01-24,ORD-20250124-2968,C-68645,Corporate,Chicago,South,Office Supplies,Writing,2,14.36,0.1,25.85,13.04,12.81
2025-01-24,ORD-20250124-8323,C-73845,Consumer,Chicago,East,Electronics,Laptops,2,40.86,0.2,65.38,34.74,30.64
2025-01-24,ORD-20250124-7673,C-41839,Home Office,Chicago,East,Furniture,Tables,1,28.84,0.2,23.07,12.4,10.67
2025-01-24,ORD-20250124-5301,C-20214,Consumer,Phoenix,South,Furniture,Chairs,1,48.72,0.1,43.85,26.32,17.53
2025-01-24,ORD-20250124-3065,C-10794,Consumer,New York,East,Electronics,Laptops,1,47.69,0.1,42.92,28.51,14.41
2025-01-24,ORD-20250124-7978,C-25375,Consumer,Chicago,North,Office Supplies,Binders,4,27.04,0.2,86.53,49.8,36.73
2025-01-24,ORD-20250124-6012,C-57108,Corporate,Houston,East,Electronics,Phones,2,28.49,0.0,56.98,28.83,28.15
2025-01-24,ORD-20250124-2566,C-72132,Consumer,Los Angeles,East,Furniture,Storage,1,91.34,0.0,91.34,55.28,36.06
2025-01-24,ORD-20250124-4076,C-92482,Corporate,Houston,West,Furniture,Storage,4,51.57,0.0,206.28,119.67,86.61
2025-01-24,ORD-20250124-9303,C-96112,Consumer,Chicago,North,Electronics,Accessories,1,52.67,0.2,42.14,29.19,12.95
2025-01-24,ORD-20250124-6649,C-34828,Corporate,Phoenix,North,Furniture,Storage,4,69.19,0.1,249.08,148.97,100.11
2025-01-24,ORD-20250124-8968,C-20208,Consumer,Phoenix,South,Furniture,Storage,4,42.29,0.3,118.41,73.2,45.21
2025-01-24,ORD-20250124-1812,C-28339,Home Office,Houston,East,Electronics,Accessories,3,33.75,0.3,70.88,42.05,28.83
2025-01-24,ORD-20250124-3783,C-60484,Home Office,Chicago,South,Office Supplies,Paper,2,33.22,0.0,66.44,48.92,17.52
2025-01-24,ORD-20250124-5108,C-26302,Consumer,Phoenix,East,Electronics,Phones,2,29.2,0.0,58.4,33.79,24.61
2025-01-24,ORD-20250124-1779,C-59494,Consumer,Los Angeles,North,Office Supplies,Binders,3,55.84,0.2,134.02,92.67,41.35
2025-01-24,ORD-20250124-3272,C-52464,Consumer,New York,West,Electronics,Phones,3,32.65,0.2,78.36,53.59,24.77
2025-01-24,ORD-20250124-5288,C-40647,Corporate,Chicago,South,Electronics,Accessories,3,35.75,0.0,107.25,62.0,45.25
2025-01-24,ORD-20250124-4454,C-37004,Corporate,New York,East,Electronics,Phones,3,13.47,0.1,36.37,21.02,15.35
2025-01-24,ORD-20250124-6635,C-96322,Consumer,Chicago,South,Office Supplies,Binders,3,5.0,0.0,15.0,8.38,6.62
2025-01-25,ORD-20250125-8116,C-91546,Consumer,Houston,East,Electronics,Laptops,1,15.35,0.0,15.35,10.48,4.87
2025-01-25,ORD-20250125-3561,C-60692,Home Office,Chicago,West,Furniture,Chairs,2,67.78,0.0,135.56,72.43,63.13
2025-01-25,ORD-20250125-2493,C-16472,Consumer,Los Angeles,North,Office Supplies,Writing,2,24.56,0.2,39.3,23.31,15.99
2025-01-25,ORD-20250125-6909,C-31922,Consumer,Los Angeles,East,Electronics,Laptops,3,53.41,0.3,112.16,78.25,33.91
2025-01-25,ORD-20250125-9530,C-51837,Corporate,Phoenix,East,Electronics,Laptops,1,28.08,0.3,19.66,13.64,6.02
2025-01-25,ORD-20250125-5925,C-73719,Consumer,Chicago,East,Office Supplies,Writing,3,57.53,0.2,138.07,80.58,57.49
2025-01-25,ORD-20250125-3882,C-77251,Corporate,Phoenix,East,Office Supplies,Binders,2,68.83,0.0,137.66,75.54,62.12
2025-01-25,ORD-20250125-6457,C-17632,Consumer,Los Angeles,West,Electronics,Accessories,2,61.16,0.1,110.09,80.56,29.53
2025-01-25,ORD-20250125-2315,C-37553,Consumer,Chicago,North,Electronics,Phones,2,36.54,0.3,51.16,33.15,18.01
2025-01-25,ORD-20250125-3925,C-53456,Home Office,Houston,North,Furniture,Tables,1,46.68,0.1,42.01,24.64,17.37
2025-01-25,ORD-20250125-5727,C-58712,Home Office,Chicago,South,Office Supplies,Binders,4,44.1,0.0,176.4,107.36,69.04
2025-01-25,ORD-20250125-4524,C-18397,Corporate,Chicago,North,Office Supplies,Paper,2,5.0,0.1,9.0,4.97,4.03
2025-01-25,ORD-20250125-2034,C-66695,Corporate,Phoenix,West,Electronics,Accessories,3,24.72,0.0,74.16,58.0,16.16
2025-01-25,ORD-20250125-3484,C-16084,Corporate,New York,East,Furniture,Chairs,2,53.33,0.0,106.66,53.88,52.78
2025-01-25,ORD-20250125-1637,C-57630,Consumer,New York,South,Electronics,Phones,4,24.75,0.0,99.0,66.79,32.21
2025-01-25,ORD-20250125-3930,C-43995,Home Office,New York,North,Furniture,Storage,3,66.07,0.3,138.75,84.16,54.59
2025-01-25,ORD-20250125-5288,C-44613,Consumer,Chicago,South,Electronics,Laptops,2,31.44,0.0,62.88,33.59,29.29
2025-01-25,ORD-20250125-4324,C-81245,Home Office,Houston,West,Electronics,Laptops,3,54.99,0.3,115.48,71.35,44.13
2025-01-25,ORD-20250125-9089,C-65406,Consumer,Phoenix,North,Electronics,Accessories,1,17.58,0.0,17.58,9.89,7.69
2025-01-25,ORD-20250125-5890,C-64332,Home Office,Phoenix,South,Electronics,Phones,2,35.05,0.1,63.09,46.56,16.53
2025-01-25,ORD-20250125-1665,C-54725,Corporate,Houston,South,Electronics,Accessories,3,21.12,0.0,63.36,33.33,30.03
2025-01-25,ORD-20250125-2357,C-28041,Consumer,Houston,West,Electronics,Phones,2,39.01,0.1,70.22,42.29,27.93
2025-01-25,ORD-20250125-8688,C-47248,Home Office,New York,West,Office Supplies,Paper,1,84.98,0.0,84.98,50.9,34.08
2025-01-25,ORD-20250125-4812,C-58899,Home Office,New York,North,Office Supplies,Writing,1,43.67,0.0,43.67,29.69,13.98
2025-01-25,ORD-20250125-8892,C-24186,Corporate,Phoenix,West,Furniture,Storage,1,35.55,0.0,35.55,24.9,10.65
2025-01-25,ORD-20250125-3020,C-20940,Corporate,Phoenix,East,Office Supplies,Writing,2,62.38,0.0,124.76,98.43,26.33
2025-01-25,ORD-20250125-1143,C-61963,Consumer,Los Angeles,North,Electronics,Laptops,2,59.32,0.1,106.78,70.04,36.74
2025-01-25,ORD-20250125-8423,C-87743,Consumer,Phoenix,South,Furniture,Chairs,3,74.45,0.0,223.35,145.49,77.86
2025-01-25,ORD-20250125-7583,C-45203,Corporate,Los Angeles,West,Furniture,Storage,3,5.0,0.1,13.5,10.04,3.46
2025-01-25,ORD-20250125-2140,C-21040,Consumer,Chicago,North,Furniture,Chairs,4,63.59,0.2,203.49,123.39,80.1
2025-01-25,ORD-20250125-5146,C-20246,Corporate,New York,West,Electronics,Accessories,2,12.22,0.1,22.0,15.94,6.06
2025-01-25,ORD-20250125-6569,C-28861,Consumer,Houston,East,Furniture,Tables,1,5.0,0.0,5.0,4.0,1.0
2025-01-25,ORD-20250125-6415,C-89930,Home Office,Houston,West,Electronics,Accessories,1,40.68,0.1,36.61,24.32,12.29
2025-01-25,ORD-20250125-4097,C-46246,Consumer,Chicago,East,Office Supplies,Binders,2,64.81,0.0,129.62,74.99,54.63
2025-01-25,ORD-20250125-3737,C-28212,Home Office,New York,North,Electronics,Laptops,4,7.57,0.2,24.22,12.44,11.78
2025-01-26,ORD-20250126-9391,C-51545,Home Office,New York,North,Office Supplies,Paper,2,86.02,0.3,120.43,81.34,39.09
2025-01-26,ORD-20250126-5947,C-41737,Corporate,Chicago,North,Furniture,Chairs,3,18.92,0.0,56.76,39.71,17.05
2025-01-26,ORD-20250126-8851,C-33937,Home Office,Los Angeles,East,Office Supplies,Paper,2,5.0,0.2,8.0,4.61,3.39
2025-01-26,ORD-20250126-7749,C-33370,Corporate,Chicago,East,Furniture,Chairs,2,14.28,0.3,19.99,14.43,5.56
2025-01-26,ORD-20250126-6579,C-20965,Corporate,Houston,South,Office Supplies,Writing,3,51.7,0.1,139.59,70.89,68.7
2025-01-26,ORD-20250126-5639,C-54226,Home Office,Los Angeles,East,Electronics,Laptops,3,82.43,0.2,197.83,130.25,67.58
2025-01-26,ORD-20250126-8408,C-29977,Consumer,Chicago,West,Office Supplies,Paper,1,36.87,0.3,25.81,13.7,12.11
2025-01-26,ORD-20250126-7294,C-10209,Consumer,Los Angeles,West,Electronics,Laptops,3,19.51,0.3,40.97,30.37,10.6
2025-01-26,ORD-20250126-1131,C-23305,Consumer,Chicago,West,Office Supplies,Writing,1,26.61,0.1,23.95,18.2,5.75
2025-01-26,ORD-20250126-2268,C-55912,Home Office,Los Angeles,North,Furniture,Tables,3,62.16,0.0,186.48,100.81,85.67
2025-01-26,ORD-20250126-4919,C-72730,Consumer,Chicago,West,Office Supplies,Binders,2,48.41,0.0,96.82,62.0,34.82
2025-01-26,ORD-20250126-8549,C-41473,Corporate,Los Angeles,South,Furniture,Chairs,3,57.05,0.0,171.15,102.18,68.97
2025-01-26,ORD-20250126-1406,C-42954,Corporate,New York,North,Electronics,Phones,4,40.1,0.2,128.32,74.62,53.7
2025-01-26,ORD-20250126-4126,C-80698,Corporate,Chicago,South,Electronics,Phones,3,64.06,0.0,192.18,131.27,60.91
2025-01-26,ORD-20250126-3586,C-90595,Corporate,New York,South,Furniture,Storage,3,72.66,0.0,217.98,110.14,107.84
2025-01-26,ORD-20250126-4380,C-35688,Consumer,Houston,East,Office Supplies,Writing,3,73.44,0.2,176.26,122.0,54.26
2025-01-26,ORD-20250126-8079,C-49515,Corporate,Chicago,West,Electronics,Phones,2,98.47,0.0,196.94,117.89,79.05
2025-01-26,ORD-20250126-3765,C-77045,Consumer,Chicago,South,Office Supplies,Writing,3,100.2,0.0,300.6,225.21,75.39
2025-01-26,ORD-20250126-4063,C-67426,Consumer,Houston,West,Office Supplies,Writing,2,17.29,0.2,27.66,16.78,10.88
2025-01-26,ORD-20250126-6165,C-99570,Corporate,Houston,South,Office Supplies,Paper,3,83.26,0.2,199.82,99.92,99.9
2025-01-26,ORD-20250126-5820,C-15362,Consumer,Los Angeles,North,Furniture,Tables,4,95.21,0.0,380.84,227.38,153.46
2025-01-26,ORD-20250126-6049,C-62413,Consumer,Los Angeles,East,Furniture,Storage,5,53.17,0.1,239.27,120.68,118.59
2025-01-26,ORD-20250126-3322,C-12164,Consumer,Chicago,West,Office Supplies,Paper,2,23.59,0.1,42.46,22.53,19.93
2025-01-26,ORD-20250126-3054,C-30026,Corporate,New York,West,Office Supplies,Writing,3,104.74,0.1,282.8,155.58,127.22
2025-01-26,ORD-20250126-4071,C-94918,Corporate,Houston,West,Furniture,Storage,3,43.92,0.2,105.41,65.93,39.48
2025-01-26,ORD-20250126-8102,C-77347,Corporate,Houston,West,Office Supplies,Binders,1,56.36,0.0,56.36,34.71,21.65
2025-01-26,ORD-20250126-4186,C-82109,Consumer,Los Angeles,North,Electronics,Accessories,3,62.83,0.3,131.94,96.64,35.3
2025-01-26,ORD-20250126-2550,C-84274,Home Office,Houston,West,Electronics,Phones,4,38.55,0.2,123.36,66.14,57.22
2025-01-26,ORD-20250126-2155,C-70248,Home Office,Chicago,East,Office Supplies,Binders,4,67.36,0.0,269.44,159.63,109.81
2025-01-26,ORD-20250126-7921,C-29691,Consumer,Houston,North,Furniture,Storage,3,19.95,0.3,41.89,32.87,9.02
2025-01-26,ORD-20250126-1479,C-19388,Consumer,Chicago,West,Office Supplies,Paper,4,44.93,0.1,161.75,115.36,46.39
